,gis_id,NAME,NBH_names,NCID,population_total,population_female_perc,population_male_perc,population_asian_perc,population_black_perc,population_hispanic_perc,population_white_perc,household_total,median_household_income,per_capita_income,population_edu_total,population_edu_advanced_perc,population_edu_bachelor_perc,population_edu_highschool_perc,population_edu_nodiploma_perc,population_edu_somecollege_perc,population_industry_total,population_industry_administration_perc,population_industry_agriculture_perc,population_industry_art_perc,population_industry_construction_perc,population_industry_education_perc,population_industry_finance_perc,population_industry_informatin_perc,population_industry_management_perc,population_industry_manufacture_perc,population_industry_other_perc,population_industry_retail_perc,population_industry_transportation_perc,population_industry_wholesale_per,population_unemployed_perc,population_no_health_insurance_perc,population_poverty_perc,tenure_total,tenure_renter_perc,tenure_owner_perc,walk_time_lib,tran_time_lib,walk_time_slc,tran_time_slc,num_trips_area_norm,num_stops_area_norm,walk_time_LR,tran_time_LR,walkscore,bikescore,transitscore,total_bikelanes,sidewalk_availability,avg_driving_time,avg_transit_time,enroll_elem_df,math_perc_elem_df,reading_perc_elem_df,isa_perc_elem_df,s_per_t_elem_df,fam_sat_elem_df,stu_sat_elem_df,red_lunch_elem_df,enroll_ms_df,math_perc_ms_df,reading_perc_ms_df,isa_perc_ms_df,s_per_t_ms_df,fam_sat_ms_df,stu_sat_ms_df,red_lunch_ms_df,enroll_hs_df,math_perc_hs_df,reading_perc_hs_df,isa_perc_hs_df,s_per_t_hs_df,fam_sat_hs_df,stu_sat_hs_df,red_lunch_hs_df
152,530330043021,33,4302,1,1894,0.367,0.633,0.135,0.012,0.044,0.716,566,11638,11528,358,0.243,0.453,0.047,0.025,0.232,846,0,0.012,0.165,0.018,0.223,0.041,0.05,0.148,0.067,0.056,0.21,0,0.009,0.223,0.072,0.355,566,0.806,0.194,14,14,25,19,0.000103081,9.37E-06,23,19,83,75,74,0.014525755,0.063831276,18,59,433,0.807726667,0.68428,0.9538,16,0.707,0.483,0.22402,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
153,530330043022,33,4302,2,1809,0.474,0.526,0.399,0.033,0.032,0.536,874,20147,14063,768,0.349,0.374,0.066,0.034,0.177,706,0.016,0,0.127,0.017,0.493,0.016,0.011,0.079,0.03,0.169,0,0.017,0.025,0.117,0.109,0.512,874,0.991,0.009,25,29,29,22,0.002819891,1.58E-05,22,18,93,82,73,0.020269557,0.061672836,19,55,433,0.807726667,0.68428,0.9538,16,0.707,0.483,0.22402,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
154,530330044001,33,4400,1,1096,0.455,0.545,0.122,0.034,0.031,0.819,426,93750,55617,581,0.485,0.396,0,0,0.119,620,0,0,0.123,0,0.442,0.026,0.018,0.269,0.019,0,0.048,0.003,0.052,0.063,0.047,0.192,426,0.641,0.359,19,14,13,13,0.001419419,5.85E-06,33,19,82,77,66,0.012051349,0.053894278,19,57,592,0.84699,0.922686667,0.96633,19,0.806,0.589,0.05912,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
155,530330044002,33,4400,2,1418,0.53,0.47,0.046,0.058,0.04,0.867,760,68816,49711,1105,0.403,0.407,0.021,0,0.169,1068,0,0,0.1,0,0.405,0,0.027,0.206,0.019,0.091,0.152,0,0,0.063,0.041,0.103,760,0.611,0.389,14,9,9,9,0.003241109,1.39E-05,36,17,86,94,68,0.025624821,0.046030214,18,55,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
156,530330044003,33,4400,3,2750,0.497,0.503,0.091,0.035,0.04,0.827,479,59904,18201,1063,0.133,0.564,0.148,0,0.155,1767,0,0.051,0.06,0,0.301,0.022,0.058,0.143,0.022,0.235,0.098,0,0.01,0.478,0.07,0.475,479,0.806,0.194,11,11,19,17,0.001173844,3.19E-05,24,17,90,91,74,0.022504177,0.108501462,19,58,433,0.807726667,0.68428,0.9538,16,0.707,0.483,0.22402,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
157,530330044004,33,4400,4,1343,0.461,0.539,0.22,0.013,0.162,0.669,717,34152,20330,675,0.333,0.461,0.052,0.025,0.129,962,0.014,0,0.241,0.03,0.304,0.052,0,0.065,0.017,0.054,0.206,0,0.018,0.084,0.074,0.47,717,0.926,0.074,7,7,16,15,0.010650534,4.55E-05,29,15,97,96,74,0.025153507,0.110947507,17,58,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
158,530330045001,33,4500,1,932,0.455,0.545,0.12,0.011,0.082,0.735,344,58661,30748,540,0.328,0.343,0.113,0.033,0.183,560,0.055,0,0.061,0.029,0.263,0.004,0.095,0.22,0.066,0.043,0.129,0.029,0.009,0.049,0.068,0.29,344,0.491,0.509,6,6,19,18,0.000491914,2.46E-06,36,17,92,96,71,0.011056672,0.056856156,16,59,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
159,530330045002,33,4500,2,2120,0.438,0.562,0.109,0.017,0.018,0.837,671,106719,46651,1532,0.289,0.433,0.072,0,0.206,1449,0.035,0.01,0.126,0.063,0.257,0.032,0.059,0.193,0.071,0.063,0.061,0.019,0.012,0.137,0.074,0.164,671,0.329,0.671,13,13,24,20,0.001618933,1.34E-05,40,24,65,80,67,0.006029594,0.055107378,15,57,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
160,530330046001,33,4600,1,1085,0.499,0.501,0.083,0,0.045,0.894,464,104286,58195,865,0.432,0.397,0.044,0.012,0.116,707,0,0,0.099,0.027,0.281,0.123,0.023,0.256,0.054,0.018,0.072,0.047,0,0.067,0.075,0.045,464,0.392,0.608,20,20,34,24,0.002342865,1.03E-05,58,31,36,80,51,0.055467117,0.088387109,17,60,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
161,530330046002,33,4600,2,1335,0.508,0.492,0.079,0.013,0.01,0.859,594,130694,58371,1036,0.343,0.454,0.027,0.039,0.138,820,0.072,0,0.044,0.059,0.261,0.066,0.067,0.226,0.074,0.062,0.07,0,0,0.138,0.052,0.071,594,0.305,0.695,19,9,29,15,0.003850834,1.74E-05,46,29,73,82,55,0.020187509,0.14449531,17,54,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
162,530330046003,33,4600,3,1044,0.52,0.48,0.014,0,0.095,0.888,362,98571,55765,687,0.317,0.454,0.082,0,0.147,599,0.013,0,0.06,0.015,0.177,0.043,0.042,0.366,0.083,0.037,0.13,0.02,0.013,0.019,0.057,0.085,362,0.243,0.757,13,7,33,18,0.001999476,9.03E-06,42,24,82,77,58,0.018987228,0.085488791,16,52,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
163,530330047001,33,4700,1,1460,0.541,0.459,0.073,0.112,0.076,0.695,664,81207,37710,1051,0.282,0.42,0.061,0.025,0.213,807,0,0,0.073,0,0.23,0.037,0.188,0.129,0.071,0.024,0.178,0.032,0.037,0.026,0.02,0.127,664,0.661,0.339,13,9,71,43,0.002287562,9.86E-06,82,30,84,84,55,0.010486349,0.072531378,19,46,532,0.863196667,0.909223333,0.96129,18,0.899,0.649,0.09023,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
164,530330047002,33,4700,2,1556,0.477,0.523,0.063,0,0.055,0.882,878,61429,45998,1447,0.232,0.357,0.225,0.014,0.172,1448,0.064,0,0,0.039,0.131,0.061,0,0.273,0.017,0.201,0.135,0.037,0.04,0.018,0.11,0.045,878,0.794,0.206,18,8,75,37,0.001308581,6.05E-06,79,26,90,87,57,0.009251141,0.041204018,19,52,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
165,530330047003,33,4700,3,2587,0.538,0.462,0.076,0.009,0.047,0.886,1494,81356,57641,2294,0.302,0.378,0.072,0.036,0.213,1756,0,0,0.043,0.044,0.191,0.081,0.041,0.274,0.08,0.112,0.133,0,0,0.104,0.04,0.066,1494,0.75,0.25,6,6,78,45,0.005261031,1.87E-05,90,27,95,80,54,0.018949297,0.115153963,21,59,544,0.648026667,0.753486667,0.95943,18,0.871,0.608,0.18382,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
166,530330047004,33,4700,4,2792,0.464,0.536,0.095,0,0.049,0.838,1886,58269,60660,2667,0.19,0.438,0.079,0.054,0.239,1981,0.013,0,0.137,0,0.15,0.121,0.059,0.271,0.037,0.03,0.131,0.037,0.014,0.073,0.065,0.057,1886,0.875,0.125,4,4,87,48,0.005352337,1.80E-05,93,28,95,78,54,0.024641139,0.094172728,21,55,544,0.648026667,0.753486667,0.95943,18,0.871,0.608,0.18382,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
167,530330048001,33,4800,1,1054,0.473,0.527,0.015,0,0.031,0.956,439,104271,50070,893,0.291,0.486,0.038,0.04,0.144,734,0.044,0,0.067,0.027,0.154,0.019,0.059,0.346,0.099,0.022,0.163,0,0,0.025,0.019,0.014,439,0.219,0.781,24,10,60,38,0.004291571,1.60E-05,67,25,73,60,56,0.002637851,0.081987484,17,56,532,0.863196667,0.909223333,0.96129,18,0.899,0.649,0.09023,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
168,530330048002,33,4800,2,1303,0.48,0.52,0.037,0.037,0,0.864,606,103434,57941,1188,0.284,0.407,0.048,0,0.261,897,0.049,0,0.062,0.029,0.321,0.028,0.027,0.26,0.098,0.062,0.064,0,0,0.17,0.122,0.07,606,0.441,0.559,20,13,63,43,0,0,62,27,77,63,63,0.008802592,0.067785121,18,44,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
169,530330048003,33,4800,3,1120,0.521,0.479,0.046,0,0.037,0.913,577,70114,44136,949,0.252,0.391,0.042,0.016,0.299,840,0,0,0.218,0.096,0.257,0.029,0.021,0.205,0.051,0.012,0.111,0,0,0.123,0.212,0.064,577,0.544,0.456,15,6,72,35,0.001924393,7.53E-06,64,23,83,81,64,0.017253622,0.053356268,18,47,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
170,530330048004,33,4800,4,1295,0.483,0.517,0.046,0,0.034,0.922,493,115134,42957,971,0.289,0.521,0.018,0.013,0.159,900,0.034,0,0.014,0.079,0.27,0,0.028,0.161,0.084,0.126,0.142,0.061,0,0.073,0.092,0.096,493,0.448,0.552,25,14,66,44,0.000648894,3.81E-06,71,31,85,81,59,0.006188282,0.036009238,18,42,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
171,530330049001,33,4900,1,978,0.527,0.473,0.05,0,0.047,0.901,539,73177,48460,899,0.185,0.307,0.068,0.055,0.386,697,0,0,0.105,0.036,0.154,0.099,0.034,0.202,0.138,0.083,0.07,0.027,0.052,0,0.092,0.055,539,0.683,0.317,14,8,51,31,0.002437343,1.03E-05,56,24,69,81,58,0.011281589,0.056109401,16,53,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
172,530330049002,33,4900,2,1417,0.623,0.377,0.08,0.023,0.039,0.771,744,74561,48354,1096,0.176,0.584,0.056,0.025,0.16,1173,0.014,0,0.09,0.097,0.137,0.065,0.033,0.244,0.072,0.051,0.109,0.089,0,0.175,0.106,0.049,744,0.946,0.054,3,3,66,27,0.001331093,3.45E-06,51,19,97,80,62,0.004388687,0.014607729,16,44,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
173,530330049003,33,4900,3,1185,0.572,0.428,0.059,0,0.052,0.9,675,74228,66181,1003,0.341,0.5,0.05,0.015,0.094,1061,0,0,0.068,0.027,0.235,0.057,0.104,0.337,0.072,0.025,0.06,0.014,0,0,0.039,0.061,675,0.633,0.367,7,7,67,30,0.003050707,1.96E-05,54,21,95,76,66,0.012001722,0.053722142,17,43,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
174,530330049004,33,4900,4,1543,0.547,0.453,0.013,0,0.015,0.931,756,71393,44902,1115,0.249,0.612,0.03,0,0.109,1147,0.052,0.017,0.107,0.015,0.235,0.013,0.013,0.327,0.028,0.078,0.078,0.024,0.012,0.078,0.078,0.062,756,0.628,0.372,13,9,59,34,0.004946891,2.29E-05,52,21,83,68,64,0.019246384,0.087513642,16,51,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
175,530330049005,33,4900,5,1800,0.424,0.576,0.071,0.017,0.06,0.773,913,54714,45811,1426,0.273,0.574,0.065,0,0.088,1300,0,0,0.068,0.012,0.198,0.048,0.075,0.275,0.067,0.042,0.113,0,0.102,0.03,0.017,0.053,913,0.877,0.123,13,8,52,33,0.002799951,1.12E-05,53,23,76,79,61,0.008436591,0.055940938,16,50,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
176,530330050001,33,5000,1,1478,0.484,0.516,0.064,0,0.012,0.886,679,64947,51067,1124,0.29,0.511,0.021,0,0.178,1040,0.061,0,0.081,0.037,0.23,0.055,0.023,0.188,0.096,0.115,0.048,0.013,0.054,0.063,0.062,0.053,679,0.652,0.348,5,5,44,23,0.001408555,3.40E-06,47,21,93,88,59,0.013976266,0.052156267,17,50,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
177,530330050002,33,5000,2,768,0.534,0.466,0.068,0,0.013,0.932,440,86932,59133,630,0.459,0.327,0.065,0.019,0.13,585,0.063,0,0.084,0.041,0.251,0.074,0.014,0.272,0.031,0.103,0.053,0.015,0,0,0.077,0.023,440,0.552,0.448,7,3,51,21,0.001621879,7.32E-06,41,23,88,79,62,0.018334754,0.081927483,17,48,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
178,530330050003,33,5000,3,1449,0.54,0.46,0.052,0.034,0.04,0.863,771,58875,36877,1209,0.232,0.511,0.043,0.015,0.199,927,0,0,0.127,0.029,0.235,0.015,0.073,0.259,0.066,0.091,0.069,0.036,0,0.06,0.07,0.066,771,0.855,0.145,6,6,48,22,0.002287728,7.89E-06,46,21,89,82,61,0.006604808,0.032067803,17,50,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
179,530330051001,33,5100,1,1378,0.453,0.547,0.068,0,0.094,0.801,665,75179,53810,1104,0.36,0.389,0.084,0.053,0.114,945,0.01,0.008,0.138,0.008,0.25,0.025,0.021,0.194,0.084,0.026,0.153,0.024,0.058,0.024,0.114,0.094,665,0.525,0.475,8,5,38,20,0.003217836,1.07E-05,37,18,95,83,63,0.013043945,0.045171027,17,51,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
180,530330051002,33,5100,2,1215,0.505,0.495,0.021,0,0.015,0.928,511,136641,62502,867,0.418,0.362,0.078,0,0.142,705,0.092,0,0.106,0.051,0.27,0.023,0.013,0.197,0.047,0.057,0.058,0.021,0.065,0.088,0.042,0.033,511,0.157,0.843,10,10,46,25,0.003552758,1.23E-05,31,21,90,79,64,0.025347431,0.112444275,17,53,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
181,530330051003,33,5100,3,1133,0.532,0.468,0.081,0.011,0.094,0.845,464,104167,53476,840,0.436,0.367,0.033,0,0.164,736,0.05,0,0.075,0.037,0.318,0.03,0.022,0.264,0.046,0.02,0.072,0.048,0.019,0.05,0.011,0.04,464,0.349,0.651,17,16,52,29,0.002186504,8.19E-06,33,18,81,74,62,0.007452941,0.053945801,17,53,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
182,530330052001,33,5200,1,936,0.515,0.485,0.29,0.087,0.051,0.48,399,,10003,105,0,0,0.505,0.143,0.352,581,0.024,0,0.145,0,0.454,0.036,0.033,0.155,0.065,0.065,0.022,0,0,0,0.197,0.685,399,1,0,12,12,33,17,0.004412277,3.87E-05,24,16,90,82,79,0.000653649,0.07081999,15,53,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
183,530330052002,33,5200,2,1564,0.377,0.623,0.623,0.004,0.035,0.314,764,,19546,516,0.403,0.196,0.099,0.004,0.298,779,0.044,0,0.046,0.055,0.255,0.031,0,0.209,0,0.04,0.221,0.027,0.072,0.173,0.13,0.593,764,0.98,0.02,15,15,37,18,0.003199429,1.45E-05,20,15,93,72,79,0.014868898,0.041890928,16,51,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
184,530330052003,33,5200,3,1069,0.403,0.597,0.133,0.016,0.031,0.789,548,47024,49852,788,0.35,0.39,0.016,0.022,0.222,737,0,0,0.123,0,0.216,0.05,0.08,0.205,0.057,0.027,0.225,0.016,0,0.148,0,0.258,548,0.609,0.391,20,14,41,24,0.000945491,6.19E-06,23,17,86,72,76,0.008183368,0.021584056,16,52,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
185,530330052004,33,5200,4,1962,0.35,0.65,0.071,0,0.082,0.856,541,117760,34613,1254,0.281,0.399,0.022,0.03,0.269,1289,0.054,0,0.135,0.012,0.281,0.029,0,0.227,0.071,0.011,0.119,0.013,0.047,0.065,0.108,0.209,541,0.505,0.495,12,12,34,20,0.002181418,1.55E-05,30,14,84,82,74,0.019381771,0.052463612,15,52,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
186,530330052005,33,5200,5,1113,0.693,0.307,0.36,0,0,0.546,613,22083,23153,527,0.362,0.505,0.03,0.066,0.036,485,0,0,0.153,0,0.447,0,0,0.2,0,0,0.2,0,0,0.09,0,0.46,613,0.677,0.323,5,5,27,13,0.006186797,2.51E-05,27,15,93,91,78,0.027807359,0.070837428,15,55,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
187,530330053011,33,5301,1,3439,0.589,0.411,0.165,0.023,0.062,0.68,350,17167,6756,286,0.171,0.315,0.203,0.031,0.28,1398,0,0,0.217,0.006,0.286,0.031,0.021,0.076,0.016,0.139,0.204,0.003,0.001,1.049,0.046,0.249,350,0.92,0.08,13,13,25,16,1.85E-05,1.69E-06,20,14,92,89,77,0.002607139,0.022443407,18,55,433,0.807726667,0.68428,0.9538,16,0.707,0.483,0.22402,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
188,530330053012,33,5301,2,1890,0.547,0.453,0.366,0.011,0.131,0.417,1076,13608,15768,736,0.395,0.103,0.144,0.052,0.306,770,0.066,0,0.232,0.045,0.278,0,0.039,0.119,0.001,0.017,0.184,0.017,0,0.111,0.066,0.52,1076,0.968,0.032,8,8,21,16,0.014235298,4.51E-05,24,13,95,91,79,0.043290369,0.082377739,17,52,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
189,530330053013,33,5301,3,1080,0.539,0.461,0.275,0.024,0.019,0.45,605,11733,13275,510,0.159,0.388,0.043,0.308,0.102,498,0,0,0.185,0,0.189,0.034,0,0.211,0.038,0,0.245,0.052,0.046,0.296,0.131,0.675,605,0.96,0.04,12,9,28,14,0.02774207,5.21E-05,20,12,96,84,81,0.083356944,0.124870014,16,52,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
190,530330053014,33,5301,4,968,0.489,0.511,0.628,0,0,0.306,647,,10692,394,0.107,0.221,0,0,0.673,467,0,0,0.486,0,0.317,0.043,0,0.043,0.03,0,0.081,0,0,0.091,0.251,0.658,647,1,0,16,10,32,15,0.017456921,4.51E-05,17,9,97,81,81,0.087249105,0.166807109,17,51,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
191,530330053021,33,5302,1,1482,0.645,0.355,0.452,0.012,0.09,0.373,112,7115,3619,91,0.374,0.538,0,0,0.088,271,0,0,0.148,0,0.288,0.03,0.041,0.137,0,0.015,0.314,0.03,0,1.652,0.103,0.047,112,1,0,18,10,34,15,0.011518508,1.79E-05,15,9,97,78,82,0.022174358,0.025089963,18,50,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
192,530330053022,33,5302,2,1035,0.399,0.601,0.315,0.007,0.066,0.569,14,,4513,121,0.231,0.322,0.182,0.124,0.14,251,0,0,0.386,0.04,0.506,0.024,0,0,0.044,0,0,0,0,5.071,0.059,0,14,0.714,0.286,25,13,43,23,0.012572381,1.75E-05,10,6,84,81,84,0.036411684,0.054708685,18,47,433,0.807726667,0.68428,0.9538,16,0.707,0.483,0.22402,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
193,530330053023,33,5302,3,2661,0.536,0.464,0.303,0.02,0.06,0.545,0,,2517,24,0,0.25,0,0,0.75,737,0,0,0.261,0.014,0.521,0,0.05,0.037,0,0.034,0.084,0,0,#DIV/0!,0.056,0,0,#DIV/0!,#DIV/0!,30,23,42,26,0.011611009,2.38E-05,11,11,72,83,77,0.012158103,0.022669657,17,49,433,0.807726667,0.68428,0.9538,16,0.707,0.483,0.22402,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
194,530330054001,33,5400,1,971,0.495,0.505,0.033,0.054,0.015,0.913,410,108056,50245,653,0.459,0.455,0.029,0,0.057,675,0.04,0,0.028,0.025,0.237,0,0.05,0.342,0.052,0.055,0.092,0,0.079,0.01,0,0.054,410,0.3,0.7,11,8,56,27,0.002668087,1.85E-05,38,21,81,79,62,0.02080789,0.117903749,17,51,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
195,530330054002,33,5400,2,1171,0.456,0.544,0.085,0,0.078,0.81,708,97286,70642,1002,0.401,0.367,0.013,0,0.219,848,0.075,0,0.048,0.015,0.278,0.051,0.084,0.252,0.015,0.034,0.088,0,0.058,0.016,0.021,0.046,708,0.434,0.566,13,13,57,31,0.0004063,2.36E-06,37,20,79,81,58,0.01564553,0.041215696,17,54,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
196,530330054003,33,5400,3,1446,0.479,0.521,0.035,0.013,0.062,0.853,735,62869,54817,1262,0.219,0.494,0.045,0.013,0.229,1098,0,0,0.112,0.056,0.286,0.056,0.067,0.194,0.058,0.044,0.104,0.008,0.015,0,0.058,0.115,735,0.552,0.448,7,5,63,25,0.004267318,1.55E-05,43,19,93,86,61,0.021608112,0.057671344,17,50,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
197,530330054004,33,5400,4,1434,0.572,0.428,0.082,0,0.05,0.81,913,61583,51023,1113,0.274,0.542,0.013,0,0.172,1172,0.026,0,0.055,0,0.384,0.055,0,0.208,0.059,0.027,0.128,0.028,0.029,0.057,0.061,0.128,913,0.735,0.265,9,9,57,24,0.002516524,8.34E-06,42,22,86,79,64,0.0125476,0.068687314,16,50,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
