gis_id,population_edu_advanced_perc,population_edu_bachelor_perc,population_edu_highschool_perc,population_edu_nodiploma_perc,population_edu_somecollege_perc,walk_time_lib,tran_time_lib,walk_time_slc,tran_time_slc,enroll_elem_df,math_perc_elem_df,reading_perc_elem_df,isa_perc_elem_df,s_per_t_elem_df,fam_sat_elem_df,stu_sat_elem_df,red_lunch_elem_df,enroll_ms_df,math_perc_ms_df,reading_perc_ms_df,isa_perc_ms_df,s_per_t_ms_df,fam_sat_ms_df,stu_sat_ms_df,red_lunch_ms_df,enroll_hs_df,math_perc_hs_df,reading_perc_hs_df,isa_perc_hs_df,s_per_t_hs_df,fam_sat_hs_df,stu_sat_hs_df,red_lunch_hs_df
530330105005,0.258,0.252,0.122,0.05,0.317,33,19,34,22,640,0.758506667,0.8064,0.95131,19,0.784,0.572,0.13125,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330106001,0.284,0.378,0.122,0.009,0.208,8,8,32,15,430,0.651516667,0.60606,0.95161,15,0.809,0.566,0.32791,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330106002,0.044,0.465,0.128,0.041,0.322,12,12,39,27,430,0.651516667,0.60606,0.95161,15,0.809,0.566,0.32791,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330106003,0.271,0.342,0.161,0.047,0.179,19,18,37,10,430,0.651516667,0.60606,0.95161,15,0.809,0.566,0.32791,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330106004,0.068,0.343,0.144,0,0.445,25,17,42,14,430,0.651516667,0.60606,0.95161,15,0.809,0.566,0.32791,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330106005,0.202,0.381,0.096,0.017,0.304,42,42,65,47,413,0.760296667,0.81971,0.95864,18,0.848,0.648,0.2155,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330106006,0.253,0.396,0.118,0,0.233,18,18,45,28,430,0.651516667,0.60606,0.95161,15,0.809,0.566,0.32791,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330107011,0.087,0.151,0.165,0.142,0.455,11,11,24,8,273,0.29811,0.427426667,0.95122,13,0.824,0.486,0.71429,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330107012,0.16,0.302,0.106,0.102,0.329,20,20,15,15,300,0.384383333,0.37824,0.94902,11,0.755,0.504,0.82667,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330107021,0.12,0.391,0.157,0.101,0.231,6,6,27,19,473,0.901596667,0.890326667,0.96248,18,0.916,0.69,0.12896,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330107022,0.073,0.165,0.192,0.277,0.292,6,6,30,16,415,0.56559,0.505166667,0.94177,13,0.809,0.661,0.85783,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330107023,0.045,0.224,0.205,0.22,0.306,10,6,25,17,415,0.56559,0.505166667,0.94177,13,0.809,0.661,0.85783,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330108001,0.125,0.24,0.275,0.057,0.303,26,26,31,14,273,0.29811,0.427426667,0.95122,13,0.824,0.486,0.71429,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330108002,0.154,0.232,0.134,0.066,0.415,15,15,29,12,273,0.29811,0.427426667,0.95122,13,0.824,0.486,0.71429,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330108003,0.144,0.301,0.182,0.035,0.337,19,19,13,9,481,0.735743333,0.68413,0.95779,19,0.733,0.506,0.23909,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330109001,0.093,0.366,0.152,0.098,0.291,22,6,33,12,511,0.61284,0.47997,0.95768,14,0.835,0.556,0.82192,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330109002,0.09,0.305,0.09,0.073,0.443,45,13,29,20,480,0.6585,0.671153333,0.9642,15,0.882,0.617,0.675,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330110011,0.131,0.203,0.273,0.215,0.178,6,6,33,23,511,0.61284,0.47997,0.95768,14,0.835,0.556,0.82192,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330110012,0.065,0.106,0.179,0.274,0.377,12,10,38,29,511,0.61284,0.47997,0.95768,14,0.835,0.556,0.82192,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330110013,0.037,0.151,0.22,0.377,0.215,11,11,39,20,361,0.614483333,0.61773,0.95511,13,0.882,0.578,0.81163,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330110021,0.044,0.098,0.311,0.424,0.123,8,8,22,13,511,0.61284,0.47997,0.95768,14,0.835,0.556,0.82192,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330110022,0.018,0.157,0.303,0.398,0.124,7,7,26,18,511,0.61284,0.47997,0.95768,14,0.835,0.556,0.82192,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330110023,0.062,0.151,0.302,0.297,0.188,12,6,19,19,511,0.61284,0.47997,0.95768,14,0.835,0.556,0.82192,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330111011,0.049,0.124,0.327,0.281,0.219,22,14,51,40,323,0.35251,0.35645,0.95217,15,0.775,0.567,0.75542,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330111012,0.117,0.195,0.214,0.239,0.236,16,8,47,34,323,0.35251,0.35645,0.95217,15,0.775,0.567,0.75542,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330111013,0.086,0.15,0.322,0.108,0.334,21,13,52,35,298,0.429603333,0.438003333,0.94797,12,0.782,0.555,0.81208,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330111014,0.108,0.185,0.139,0.302,0.267,19,12,42,38,323,0.35251,0.35645,0.95217,15,0.775,0.567,0.75542,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330111021,0.292,0.376,0.098,0.027,0.207,31,24,63,42,352,0.571183333,0.342936667,0.95627,12,0.87,0.596,0.69602,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330111022,0.08,0.242,0.264,0.27,0.143,29,21,54,36,352,0.571183333,0.342936667,0.95627,12,0.87,0.596,0.69602,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330111023,0.085,0.078,0.224,0.465,0.149,19,9,55,44,352,0.571183333,0.342936667,0.95627,12,0.87,0.596,0.69602,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330111024,0.246,0.239,0.193,0.138,0.185,22,10,54,40,352,0.571183333,0.342936667,0.95627,12,0.87,0.596,0.69602,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330112001,0.05,0.139,0.228,0.294,0.289,6,6,60,24,391,0.32012,0.3415,0.95581,14,0.797,0.555,0.82864,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330112002,0.011,0.135,0.275,0.116,0.462,15,4,54,28,391,0.32012,0.3415,0.95581,14,0.797,0.555,0.82864,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330112003,0.071,0.126,0.25,0.343,0.21,10,6,49,17,391,0.32012,0.3415,0.95581,14,0.797,0.555,0.82864,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330113001,0.051,0.24,0.133,0.192,0.385,37,22,33,33,391,0.32012,0.3415,0.95581,14,0.797,0.555,0.82864,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330113002,0.12,0.213,0.189,0.099,0.38,30,24,25,17,353,0.32321,0.3545,0.95198,11,0.832,0.57,0.83003,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330113003,0.047,0.112,0.327,0.032,0.482,27,21,20,16,353,0.32321,0.3545,0.95198,11,0.832,0.57,0.83003,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330113004,0.063,0.102,0.278,0.175,0.381,30,22,14,14,353,0.32321,0.3545,0.95198,11,0.832,0.57,0.83003,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330113005,0.022,0.359,0.065,0.147,0.406,45,36,20,20,353,0.32321,0.3545,0.95198,11,0.832,0.57,0.83003,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330114011,0.063,0.201,0.225,0.141,0.37,30,24,15,15,300,0.384383333,0.37824,0.94902,11,0.755,0.504,0.82667,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330114012,0.085,0.213,0.148,0.13,0.424,20,19,3,3,300,0.384383333,0.37824,0.94902,11,0.755,0.504,0.82667,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330114013,0.059,0.197,0.248,0.147,0.349,28,23,11,11,353,0.32321,0.3545,0.95198,11,0.832,0.57,0.83003,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330114021,0.049,0.2,0.204,0.176,0.371,16,12,10,10,300,0.384383333,0.37824,0.94902,11,0.755,0.504,0.82667,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330114022,0.087,0.244,0.266,0.097,0.306,21,17,17,15,300,0.384383333,0.37824,0.94902,11,0.755,0.504,0.82667,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330114023,0.138,0.22,0.176,0.146,0.32,11,11,13,13,300,0.384383333,0.37824,0.94902,11,0.755,0.504,0.82667,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330115001,0.143,0.324,0.201,0.048,0.285,15,9,7,7,300,0.384383333,0.37824,0.94902,11,0.755,0.504,0.82667,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330115002,0.156,0.334,0.191,0.045,0.274,3,3,8,8,410,0.410233333,0.62836,0.95334,16,0.768,0.586,0.3122,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330115003,0.125,0.339,0.184,0.071,0.28,16,7,14,14,430,0.651516667,0.60606,0.95161,15,0.809,0.566,0.32791,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330116001,0.239,0.397,0.127,0,0.237,27,20,26,9,430,0.651516667,0.60606,0.95161,15,0.809,0.566,0.32791,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330116002,0.174,0.285,0.121,0,0.42,19,12,18,6,430,0.651516667,0.60606,0.95161,15,0.809,0.566,0.32791,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330116003,0.147,0.415,0.102,0.11,0.226,18,16,24,19,410,0.410233333,0.62836,0.95334,16,0.768,0.586,0.3122,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330116004,0.205,0.263,0.163,0.049,0.32,14,14,25,17,410,0.410233333,0.62836,0.95334,16,0.768,0.586,0.3122,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330116005,0.159,0.503,0.103,0.061,0.174,22,11,30,22,410,0.410233333,0.62836,0.95334,16,0.768,0.586,0.3122,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330116006,0.267,0.25,0.185,0.022,0.277,33,15,31,21,430,0.651516667,0.60606,0.95161,15,0.809,0.566,0.32791,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330117001,0.048,0.174,0.253,0.343,0.182,12,8,55,25,361,0.614483333,0.61773,0.95511,13,0.882,0.578,0.81163,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330117002,0.063,0.172,0.129,0.349,0.287,28,11,56,25,511,0.61284,0.47997,0.95768,14,0.835,0.556,0.82192,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330117003,0.083,0.253,0.272,0.225,0.167,20,13,51,22,361,0.614483333,0.61773,0.95511,13,0.882,0.578,0.81163,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330117004,0.131,0.21,0.355,0.06,0.244,14,7,76,32,230,0.68426,0.650963333,0.9498,16,0.728,0.655,0.77826,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330118001,0.11,0.54,0.047,0.024,0.279,12,9,71,34,313,0.311333333,0.326703333,0.93984,13,0.688,0.467,0.71565,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330118002,0.168,0.247,0.101,0.243,0.241,16,4,82,38,313,0.311333333,0.326703333,0.93984,13,0.688,0.467,0.71565,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330118003,0.243,0.133,0.158,0.175,0.291,10,7,76,32,313,0.311333333,0.326703333,0.93984,13,0.688,0.467,0.71565,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330118004,0.047,0.076,0.413,0.214,0.251,2,2,67,27,298,0.429603333,0.438003333,0.94797,12,0.782,0.555,0.81208,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330118005,0.072,0.175,0.112,0.349,0.292,13,10,58,32,298,0.429603333,0.438003333,0.94797,12,0.782,0.555,0.81208,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330118006,0.035,0.058,0.13,0.491,0.286,9,9,73,31,313,0.311333333,0.326703333,0.93984,13,0.688,0.467,0.71565,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330119001,0.235,0.286,0.154,0.088,0.237,24,7,91,46,313,0.311333333,0.326703333,0.93984,13,0.688,0.467,0.71565,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330119002,0.139,0.351,0.118,0.04,0.352,34,14,99,50,313,0.311333333,0.326703333,0.93984,13,0.688,0.467,0.71565,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330119003,0.013,0.133,0.379,0.176,0.299,27,9,92,41,230,0.68426,0.650963333,0.9498,16,0.728,0.655,0.77826,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330119004,0.029,0.098,0.384,0.238,0.25,31,6,95,31,230,0.68426,0.650963333,0.9498,16,0.728,0.655,0.77826,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330119005,0.105,0.123,0.363,0.154,0.255,20,10,84,37,230,0.68426,0.650963333,0.9498,16,0.728,0.655,0.77826,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330120001,0.077,0.243,0.278,0.08,0.321,11,8,21,14,410,0.410233333,0.62836,0.95334,16,0.768,0.586,0.3122,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330120002,0.158,0.412,0.197,0.05,0.184,21,19,32,23,410,0.410233333,0.62836,0.95334,16,0.768,0.586,0.3122,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330120003,0.217,0.414,0.081,0.012,0.275,20,19,31,21,410,0.410233333,0.62836,0.95334,16,0.768,0.586,0.3122,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330121001,0.304,0.386,0,0,0.309,37,25,45,36,410,0.410233333,0.62836,0.95334,16,0.768,0.586,0.3122,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330121002,0.176,0.308,0.202,0.021,0.293,28,28,39,12,410,0.410233333,0.62836,0.95334,16,0.768,0.586,0.3122,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330260011,0.14,0.38,0.133,0.033,0.313,40,21,107,46,313,0.311333333,0.326703333,0.93984,13,0.688,0.467,0.71565,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330264004,0.062,0.185,0.23,0.122,0.401,29,19,88,37,391,0.32012,0.3415,0.95581,14,0.797,0.555,0.82864,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330264005,0.044,0.153,0.233,0.26,0.31,19,9,80,40,391,0.32012,0.3415,0.95581,14,0.797,0.555,0.82864,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530330265001,0.051,0.164,0.19,0.338,0.257,28,12,39,21,391,0.32012,0.3415,0.95581,14,0.797,0.555,0.82864,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
530339901000,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,135,73,143,85,410,0.410233333,0.62836,0.95334,16,0.768,0.586,0.3122,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
