GEOID10,BG_id,tract_id,TRBL_10,TRBL_STR_10,TRACT_10,BLOCK_10,BG,TRBG_10,WATER,URBAN_VILLAGE_NUMBER,URBAN_VILLAGE_NAME,URBAN_VILLAGE_TYPE,CRA_NO,CRA_NAME,NEIGHBORHOODS_INCLUDED,NEIGHBORHOOD_DISTRICT_NUMBER,NEIGHBORHOOD_DISTRICT_NAME
5.3033E+14,5.3033E+11,53033001300,1300.3019,1300.3019,1300,3019,3,1300.3,0,101,Aurora-Licton Springs,Residential Urban Village,9.2,Licton Springs,Licton Springs,9,Northwest
5.3033E+14,5.3033E+11,53033001300,1300.302,1300.302,1300,3020,3,1300.3,0,101,Aurora-Licton Springs,Residential Urban Village,9.2,Licton Springs,Licton Springs,9,Northwest
5.3033E+14,5.3033E+11,53033001300,1300.3021,1300.3021,1300,3021,3,1300.3,0,101,Aurora-Licton Springs,Residential Urban Village,9.2,Licton Springs,Licton Springs,9,Northwest
5.3033E+14,5.3033E+11,53033001400,1400.1,1400.1,1400,1000,1,1400.1,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.1001,1400.1001,1400,1001,1,1400.1,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.1002,1400.1002,1400,1002,1,1400.1,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.1003,1400.1003,1400,1003,1,1400.1,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.1004,1400.1004,1400,1004,1,1400.1,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.1005,1400.1005,1400,1005,1,1400.1,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.1006,1400.1006,1400,1006,1,1400.1,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.1007,1400.1007,1400,1007,1,1400.1,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.1008,1400.1008,1400,1008,1,1400.1,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.1009,1400.1009,1400,1009,1,1400.1,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.101,1400.101,1400,1010,1,1400.1,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.1011,1400.1011,1400,1011,1,1400.1,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.1012,1400.1012,1400,1012,1,1400.1,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.1013,1400.1013,1400,1013,1,1400.1,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.1014,1400.1014,1400,1014,1,1400.1,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.1015,1400.1015,1400,1015,1,1400.1,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.1016,1400.1016,1400,1016,1,1400.1,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.1017,1400.1017,1400,1017,1,1400.1,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.2,1400.2,1400,2000,2,1400.2,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.2001,1400.2001,1400,2001,2,1400.2,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.2002,1400.2002,1400,2002,2,1400.2,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.2003,1400.2003,1400,2003,2,1400.2,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.2004,1400.2004,1400,2004,2,1400.2,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.2005,1400.2005,1400,2005,2,1400.2,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.2006,1400.2006,1400,2006,2,1400.2,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.2007,1400.2007,1400,2007,2,1400.2,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.2008,1400.2008,1400,2008,2,1400.2,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.2009,1400.2009,1400,2009,2,1400.2,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.201,1400.201,1400,2010,2,1400.2,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.2011,1400.2011,1400,2011,2,1400.2,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.2012,1400.2012,1400,2012,2,1400.2,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.2013,1400.2013,1400,2013,2,1400.2,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.2014,1400.2014,1400,2014,2,1400.2,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.2015,1400.2015,1400,2015,2,1400.2,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.2016,1400.2016,1400,2016,2,1400.2,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.2017,1400.2017,1400,2017,2,1400.2,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.2018,1400.2018,1400,2018,2,1400.2,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
5.3033E+14,5.3033E+11,53033001400,1400.3,1400.3,1400,3000,3,1400.3,0,0,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
